Id,WnvPresent
24389,0.003
24390,0.002
24391,0.002
24392,0.002
24393,0.09666666666666665
24394,0.6692523809523809
24395,0.12029999999999999
24396,0.6471436507936508
24397,0.12029999999999999
24398,0.12029999999999999
24399,0.12029999999999999
24400,0.12029999999999999
24401,0.6451436507936508
24402,0.00425
24403,0.0015
24404,0.009666666666666667
24405,0.0015
24406,0.0015
24407,0.0015
24408,0.0015
24409,0.009666666666666667
24410,0.09123809523809524
24411,0.01581666666666667
24412,0.020766666666666666
24413,0.015616666666666666
24414,0.015616666666666666
24415,0.015616666666666666
24416,0.015616666666666666
24417,0.020766666666666666
24418,0.004416666666666667
24419,0.004016666666666667
24420,0.002
24421,0.0036833333333333336
24422,0.0036833333333333336
24423,0.0036833333333333336
24424,0.0036833333333333336
24425,0.002
24426,0.0003333333333333333
24427,0.0
24428,0.0013333333333333333
24429,0.0
24430,0.0
24431,0.0
24432,0.0
24433,0.0013333333333333333
24434,0.001
24435,0.001
24436,0.0003333333333333333
24437,0.0
24438,0.0
24439,0.0
24440,0.0
24441,0.0
24442,0.0
24443,0.003
24444,0.001
24445,0.001
24446,0.001
24447,0.001
24448,0.001
24449,0.001
24450,0.001
24451,0.025333333333333336
24452,0.006333333333333333
24453,0.04356666666666667
24454,0.006333333333333333
24455,0.006333333333333333
24456,0.006333333333333333
24457,0.006333333333333333
24458,0.04356666666666667
24459,0.08111190476190476
24460,0.005416666666666666
24461,0.131
24462,0.005166666666666666
24463,0.005166666666666666
24464,0.005166666666666666
24465,0.005166666666666666
24466,0.131
24467,0.027671428571428573
24468,0.0065
24469,0.20025
24470,0.0055
24471,0.0055
24472,0.0055
24473,0.0055
24474,0.20025
24475,0.263
24476,0.05
24477,0.0362
24478,0.048
24479,0.048
24480,0.048
24481,0.048
24482,0.0362
24483,0.0085
24484,0.001
24485,0.10595
24486,0.001
24487,0.001
24488,0.001
24489,0.001
24490,0.10595
24491,0.4070273809523808
24492,0.05061904761904762
24493,0.06143333333333333
24494,0.048333333333333325
24495,0.048333333333333325
24496,0.048333333333333325
24497,0.048333333333333325
24498,0.06143333333333333
24499,0.003
24500,0.0
24501,0.002
24502,0.0
24503,0.0
24504,0.0
24505,0.0
24506,0.002
24507,0.029
24508,0.00885
24509,0.03473333333333333
24510,0.00835
24511,0.00835
24512,0.00835
24513,0.00835
24514,0.03473333333333333
24515,0.003
24516,0.003
24517,0.018
24518,0.003
24519,0.003
24520,0.003
24521,0.003
24522,0.018
24523,0.0055
24524,0.002
24525,0.00409375
24526,0.002
24527,0.002
24528,0.002
24529,0.002
24530,0.00409375
24531,0.001
24532,0.0
24533,0.0
24534,0.0
24535,0.0
24536,0.0
24537,0.0
24538,0.0
24539,0.0065
24540,0.008816666666666667
24541,0.005166666666666666
24542,0.008616666666666665
24543,0.008616666666666665
24544,0.008616666666666665
24545,0.008616666666666665
24546,0.005166666666666666
24547,0.010366666666666666
24548,0.00155
24549,0.02498333333333333
24550,0.00155
24551,0.00155
24552,0.00155
24553,0.00155
24554,0.02498333333333333
24555,0.016
24556,0.0024166666666666664
24557,0.0135
24558,0.0024166666666666664
24559,0.0024166666666666664
24560,0.0024166666666666664
24561,0.0024166666666666664
24562,0.0135
24563,0.01675
24564,0.005
24565,0.039
24566,0.00375
24567,0.00375
24568,0.00375
24569,0.00375
24570,0.039
24571,0.007
24572,0.004
24573,0.007666666666666666
24574,0.004
24575,0.004
24576,0.004
24577,0.004
24578,0.007666666666666666
24579,0.6456666666666666
24580,0.128
24581,0.704
24582,0.126
24583,0.125
24584,0.125
24585,0.125
24586,0.703
24587,0.003
24588,0.0
24589,0.001
24590,0.0
24591,0.0
24592,0.0
24593,0.0
24594,0.001
24595,0.002
24596,0.0
24597,0.04906666666666667
24598,0.0
24599,0.0
24600,0.0
24601,0.0
24602,0.04906666666666667
24603,0.007
24604,0.013
24605,0.009
24606,0.008
24607,0.006
24608,0.006
24609,0.006
24610,0.009
24611,0.0025595238095238093
24612,0.001
24613,0.06411547619047618
24614,0.001
24615,0.001
24616,0.001
24617,0.001
24618,0.06411547619047618
24619,0.06
24620,0.008
24621,0.01511111111111111
24622,0.008
24623,0.008
24624,0.008
24625,0.008
24626,0.01511111111111111
24627,0.009333333333333332
24628,0.0
24629,0.2781763227513227
24630,0.0
24631,0.0
24632,0.0
24633,0.0
24634,0.2781763227513227
24635,0.02
24636,0.005
24637,0.015666666666666666
24638,0.005
24639,0.005
24640,0.005
24641,0.005
24642,0.015666666666666666
24643,0.09716666666666667
24644,0.015
24645,0.06478333333333333
24646,0.014
24647,0.014
24648,0.014
24649,0.014
24650,0.06478333333333333
24651,0.001
24652,0.0
24653,0.0036666666666666666
24654,0.0
24655,0.0
24656,0.0
24657,0.0
24658,0.0036666666666666666
24659,0.0145
24660,0.005
24661,0.019666666666666666
24662,0.004
24663,0.004
24664,0.004
24665,0.004
24666,0.019666666666666666
24667,0.036733333333333326
24668,0.0654
24669,0.2563833333333334
24670,0.0594
24671,0.0584
24672,0.0584
24673,0.0584
24674,0.2563833333333334
24675,0.0075
24676,0.005
24677,0.023962121212121212
24678,0.003
24679,0.003
24680,0.003
24681,0.003
24682,0.023962121212121212
24683,0.0075
24684,0.002
24685,0.01961904761904762
24686,0.0
24687,0.0
24688,0.0
24689,0.0
24690,0.01961904761904762
24691,0.413
24692,0.030600000000000002
24693,0.15
24694,0.030600000000000002
24695,0.030600000000000002
24696,0.030600000000000002
24697,0.030600000000000002
24698,0.15
24699,0.041
24700,0.008
24701,0.018541666666666668
24702,0.008
24703,0.008
24704,0.008
24705,0.008
24706,0.018541666666666668
24707,0.024
24708,0.005
24709,0.0152
24710,0.005
24711,0.005
24712,0.005
24713,0.005
24714,0.0152
24715,0.517
24716,0.068
24717,0.144
24718,0.065
24719,0.064
24720,0.064
24721,0.064
24722,0.144
24723,0.0
24724,0.0
24725,0.0
24726,0.0
24727,0.0
24728,0.0
24729,0.0
24730,0.0
24731,0.26908333333333334
24732,0.032
24733,0.04266666666666667
24734,0.032
24735,0.031
24736,0.031
24737,0.031
24738,0.04266666666666667
24739,0.24258333333333335
24740,0.059083333333333335
24741,0.57495
24742,0.05775000000000001
24743,0.05775000000000001
24744,0.05775000000000001
24745,0.05775000000000001
24746,0.5729500000000001
24747,0.06183333333333334
24748,0.021
24749,0.055
24750,0.019
24751,0.018
24752,0.018
24753,0.018
24754,0.055
24755,0.2346190476190476
24756,0.021
24757,0.03925
24758,0.021
24759,0.02
24760,0.02
24761,0.02
24762,0.03925
24763,0.04975
24764,0.005266666666666667
24765,0.03166666666666666
24766,0.005266666666666667
24767,0.005266666666666667
24768,0.005266666666666667
24769,0.005266666666666667
24770,0.03166666666666666
24771,0.003
24772,0.0018333333333333333
24773,0.020869047619047613
24774,0.0015
24775,0.0015
24776,0.0015
24777,0.0015
24778,0.020869047619047613
24779,0.0
24780,0.0005
24781,0.005
24782,0.0005
24783,0.0005
24784,0.0005
24785,0.0005
24786,0.005
24787,0.023
24788,0.002
24789,0.022333333333333337
24790,0.002
24791,0.002
24792,0.002
24793,0.002
24794,0.022333333333333337
24795,0.594
24796,0.1426
24797,0.069
24798,0.1416
24799,0.1396
24800,0.1396
24801,0.1396
24802,0.069
24803,0.06133333333333333
24804,0.006
24805,0.03856666666666667
24806,0.006
24807,0.006
24808,0.006
24809,0.006
24810,0.03856666666666667
24811,0.007
24812,0.003
24813,0.014
24814,0.002
24815,0.002
24816,0.002
24817,0.002
24818,0.014
24819,0.001
24820,0.0
24821,0.004
24822,0.0
24823,0.0
24824,0.0
24825,0.0
24826,0.004
24827,0.017
24828,0.001
24829,0.016
24830,0.001
24831,0.001
24832,0.001
24833,0.001
24834,0.016
24835,0.033
24836,0.005
24837,0.22711111111111112
24838,0.005
24839,0.005
24840,0.005
24841,0.005
24842,0.22711111111111112
24843,0.003
24844,0.0025
24845,0.0031666666666666666
24846,0.0025
24847,0.0025
24848,0.0025
24849,0.0025
24850,0.0031666666666666666
24851,0.009
24852,0.003
24853,0.004
24854,0.003
24855,0.003
24856,0.003
24857,0.003
24858,0.004
24859,0.0045
24860,0.002333333333333333
24861,0.016666666666666666
24862,0.0013333333333333333
24863,0.0013333333333333333
24864,0.0013333333333333333
24865,0.0013333333333333333
24866,0.016666666666666666
24867,0.06573333333333335
24868,0.004
24869,0.0125
24870,0.004
24871,0.004
24872,0.004
24873,0.004
24874,0.0125
24875,0.023
24876,0.017324999999999997
24877,0.021
24878,0.016391666666666665
24879,0.016391666666666665
24880,0.016391666666666665
24881,0.016391666666666665
24882,0.021
24883,0.007
24884,0.0
24885,0.017233333333333333
24886,0.0
24887,0.0
24888,0.0
24889,0.0
24890,0.017233333333333333
24891,0.0085
24892,0.0006666666666666666
24893,0.032
24894,0.0006666666666666666
24895,0.0006666666666666666
24896,0.0006666666666666666
24897,0.0006666666666666666
24898,0.032
24899,0.006
24900,0.0
24901,0.009096774193548388
24902,0.0
24903,0.0
24904,0.0
24905,0.0
24906,0.009096774193548388
24907,0.008
24908,0.0
24909,0.038000000000000006
24910,0.0
24911,0.0
24912,0.0
24913,0.0
24914,0.038000000000000006
24915,0.002
24916,0.00025
24917,0.008
24918,0.00025
24919,0.00025
24920,0.00025
24921,0.00025
24922,0.008
24923,0.0095
24924,0.0036333333333333335
24925,0.0125
24926,0.0033000000000000004
24927,0.0033000000000000004
24928,0.0033000000000000004
24929,0.0033000000000000004
24930,0.0125
24931,0.003
24932,0.002
24933,0.004333333333333334
24934,0.002
24935,0.002
24936,0.002
24937,0.002
24938,0.004333333333333334
24939,0.00325
24940,0.00225
24941,0.005
24942,0.001
24943,0.001
24944,0.001
24945,0.001
24946,0.005
24947,0.008
24948,0.003
24949,0.01375
24950,0.003
24951,0.003
24952,0.003
24953,0.003
24954,0.01375
24955,0.018833333333333337
24956,0.007299999999999999
24957,0.005
24958,0.006433333333333333
24959,0.006433333333333333
24960,0.006433333333333333
24961,0.006433333333333333
24962,0.005
24963,0.012
24964,0.021
24965,0.015166666666666667
24966,0.018
24967,0.011
24968,0.011
24969,0.011
24970,0.015166666666666667
24971,0.058
24972,0.011
24973,0.005666666666666666
24974,0.011
24975,0.011
24976,0.011
24977,0.011
24978,0.005666666666666666
24979,0.027466666666666667
24980,0.0003333333333333333
24981,0.013526190476190475
24982,0.0003333333333333333
24983,0.0003333333333333333
24984,0.0003333333333333333
24985,0.0003333333333333333
24986,0.013526190476190475
24987,0.014166666666666666
24988,0.0021666666666666666
24989,0.01933333333333333
24990,0.0008333333333333333
24991,0.0008333333333333333
24992,0.0008333333333333333
24993,0.0008333333333333333
24994,0.01933333333333333
24995,0.08
24996,0.002
24997,0.177
24998,0.001
24999,0.001
25000,0.001
25001,0.001
25002,0.177
25003,0.002
25004,0.001
25005,0.085
25006,0.001
25007,0.0
25008,0.0
25009,0.0
25010,0.085
25011,0.026809523809523807
25012,0.0
25013,0.006733333333333334
25014,0.0
25015,0.0
25016,0.0
25017,0.0
25018,0.006733333333333334
25019,0.006816666666666667
25020,0.0
25021,0.001
25022,0.0
25023,0.0
25024,0.0
25025,0.0
25026,0.001
25027,0.066
25028,0.013
25029,0.012666666666666666
25030,0.012
25031,0.011
25032,0.011
25033,0.011
25034,0.012666666666666666
25035,0.011
25036,0.011
25037,0.0
25038,0.007
25039,0.0
25040,0.0
25041,0.0
25042,0.0
25043,0.007
25044,0.044
25045,0.0066
25046,0.0085
25047,0.0066
25048,0.0066
25049,0.0066
25050,0.0066
25051,0.0085
25052,0.005
25053,0.0
25054,0.0025
25055,0.0
25056,0.0
25057,0.0
25058,0.0
25059,0.0025
25060,0.0
25061,0.0
25062,0.00125
25063,0.0
25064,0.0
25065,0.0
25066,0.0
25067,0.00125
25068,0.022
25069,0.004
25070,0.17683333333333334
25071,0.004
25072,0.004
25073,0.004
25074,0.004
25075,0.17683333333333334
25076,0.0
25077,0.0
25078,0.009175
25079,0.0
25080,0.0
25081,0.0
25082,0.0
25083,0.009175
25084,0.006666666666666667
25085,0.0
25086,0.016142857142857143
25087,0.0
25088,0.0
25089,0.0
25090,0.0
25091,0.016142857142857143
25092,0.01
25093,0.002
25094,0.06513333333333333
25095,0.002
25096,0.002
25097,0.002
25098,0.002
25099,0.06513333333333333
25100,0.003
25101,0.0
25102,0.002
25103,0.0
25104,0.0
25105,0.0
25106,0.0
25107,0.002
25108,0.003
25109,0.0
25110,0.001
25111,0.0
25112,0.0
25113,0.0
25114,0.0
25115,0.001
25116,0.02303333333333333
25117,0.001
25118,0.012
25119,0.001
25120,0.001
25121,0.001
25122,0.001
25123,0.012
25124,0.01007579365079365
25125,0.001
25126,0.006
25127,0.001
25128,0.001
25129,0.001
25130,0.001
25131,0.006
25132,0.005
25133,0.0
25134,0.002
25135,0.0
25136,0.0
25137,0.0
25138,0.0
25139,0.002
25140,0.008
25141,0.0
25142,0.04501666666666666
25143,0.0
25144,0.0
25145,0.0
25146,0.0
25147,0.04501666666666666
25148,0.014
25149,0.0
25150,0.003
25151,0.0
25152,0.0
25153,0.0
25154,0.0
25155,0.003
25156,0.555
25157,0.08
25158,0.062
25159,0.078
25160,0.07
25161,0.07
25162,0.07
25163,0.062
25164,0.0016472995684760389
25165,0.0
25166,0.013751232030277566
25167,0.0
25168,0.0
25169,0.0
25170,0.0
25171,0.013751232030277566
25172,0.001
25173,0.0
25174,0.0040171554168225996
25175,0.0
25176,0.0
25177,0.0
25178,0.0
25179,0.0040171554168225996
25180,0.00325
25181,0.0
25182,0.0021788556271314895
25183,0.0
25184,0.0
25185,0.0
25186,0.0
25187,0.0021788556271314895
25188,0.0
25189,0.0
25190,0.00015384615384615385
25191,0.0
25192,0.0
25193,0.0
25194,0.0
25195,0.00015384615384615385
25196,0.0
25197,0.0
25198,0.0
25199,0.0
25200,0.0
25201,0.0
25202,0.0
25203,0.0
25204,0.0
25205,0.41390238095238097
25206,0.02391666666666667
25207,0.026
25208,0.02291666666666667
25209,0.021916666666666668
25210,0.021916666666666668
25211,0.021916666666666668
25212,0.026
25213,0.023
25214,0.0
25215,0.009
25216,0.0
25217,0.0
25218,0.0
25219,0.0
25220,0.009
25221,0.004200000000000001
25222,0.004
25223,0.0031333333333333335
25224,0.003
25225,0.003
25226,0.003
25227,0.003
25228,0.0031333333333333335
25229,0.0016142857142857144
25230,0.0
25231,0.0031142857142857144
25232,0.0
25233,0.0
25234,0.0
25235,0.0
25236,0.0031142857142857144
25237,0.013
25238,0.005
25239,0.004
25240,0.005
25241,0.005
25242,0.005
25243,0.005
25244,0.004
25245,0.02
25246,0.001
25247,0.03133333333333333
25248,0.001
25249,0.001
25250,0.001
25251,0.001
25252,0.03133333333333333
25253,0.005
25254,0.003
25255,0.019104393359704135
25256,0.001
25257,0.001
25258,0.001
25259,0.001
25260,0.019104393359704135
25261,0.006
25262,0.001
25263,0.0085
25264,0.001
25265,0.001
25266,0.001
25267,0.001
25268,0.0085
25269,0.004666666666666666
25270,0.0
25271,0.007285714285714286
25272,0.0
25273,0.0
25274,0.0
25275,0.0
25276,0.007285714285714286
25277,0.004666666666666666
25278,0.004666666666666666
25279,0.004666666666666666
25280,0.0
25281,0.0
25282,0.0
25283,0.0
25284,0.0
25285,0.0
25286,0.0
25287,0.0363
25288,0.005
25289,0.23816199994705908
25290,0.005
25291,0.005
25292,0.005
25293,0.005
25294,0.23816199994705908
25295,0.217
25296,0.0145
25297,0.4869333333333332
25298,0.0145
25299,0.0105
25300,0.0105
25301,0.0105
25302,0.4859333333333332
25303,0.047
25304,0.01
25305,0.21766666666666665
25306,0.01
25307,0.01
25308,0.01
25309,0.01
25310,0.21766666666666665
25311,0.016
25312,0.001
25313,0.0045
25314,0.001
25315,0.001
25316,0.001
25317,0.001
25318,0.0045
25319,0.009166666666666667
25320,0.057
25321,0.023304874401913877
25322,0.013
25323,0.013
25324,0.013
25325,0.013
25326,0.023304874401913877
25327,0.037
25328,0.02565
25329,0.3616666666666667
25330,0.024583333333333332
25331,0.024583333333333332
25332,0.024583333333333332
25333,0.024583333333333332
25334,0.3606666666666667
25335,0.011796642246642243
25336,0.31443841991341975
25337,0.0018111111111111112
25338,0.25410422077922096
25339,0.2534375541125543
25340,0.2534375541125543
25341,0.2534375541125543
25342,0.001
25343,0.010083333333333331
25344,0.01933333333333333
25345,0.3358714285714287
25346,0.015666666666666666
25347,0.015666666666666666
25348,0.015666666666666666
25349,0.015666666666666666
25350,0.32687142857142876
25351,0.03341428571428571
25352,0.004
25353,0.08770481985897809
25354,0.003
25355,0.002
25356,0.002
25357,0.002
25358,0.08770481985897809
25359,0.08466666666666667
25360,0.01
25361,0.03010833333333333
25362,0.009
25363,0.009
25364,0.009
25365,0.009
25366,0.03010833333333333
25367,0.09074870012870012
25368,0.013
25369,0.10559704638293335
25370,0.01
25371,0.01
25372,0.01
25373,0.01
25374,0.10559704638293335
25375,0.01675
25376,0.003
25377,0.05057305307731594
25378,0.003
25379,0.003
25380,0.003
25381,0.003
25382,0.05057305307731594
25383,0.013833333333333335
25384,0.003
25385,0.014103765167580959
25386,0.003
25387,0.003
25388,0.003
25389,0.003
25390,0.014103765167580959
25391,0.10518346203346204
25392,0.02975
25393,0.023544396665065602
25394,0.01175
25395,0.01125
25396,0.01125
25397,0.01125
25398,0.023544396665065602
25399,0.22713333333333335
25400,0.03283333333333333
25401,0.07896666666666667
25402,0.029833333333333337
25403,0.028833333333333336
25404,0.028833333333333336
25405,0.028833333333333336
25406,0.07896666666666667
25407,0.13414999999999996
25408,0.032
25409,0.13276666666666667
25410,0.032
25411,0.03
25412,0.03
25413,0.03
25414,0.13276666666666667
25415,0.2
25416,0.028666666666666667
25417,0.088
25418,0.02766666666666667
25419,0.02766666666666667
25420,0.02766666666666667
25421,0.02766666666666667
25422,0.088
25423,0.009
25424,0.003
25425,0.0185
25426,0.003
25427,0.003
25428,0.003
25429,0.003
25430,0.0185
25431,0.6923666666666667
25432,0.0701
25433,0.15466666666666667
25434,0.06756666666666666
25435,0.06756666666666666
25436,0.06756666666666666
25437,0.06756666666666666
25438,0.15366666666666667
25439,0.0255
25440,0.028749999999999998
25441,0.314
25442,0.01975
25443,0.01975
25444,0.01975
25445,0.01975
25446,0.314
25447,0.064
25448,0.02408333333333333
25449,0.023
25450,0.017083333333333336
25451,0.017083333333333336
25452,0.017083333333333336
25453,0.017083333333333336
25454,0.023
25455,0.034133333333333335
25456,0.011669047619047619
25457,0.23331666666666667
25458,0.009669047619047619
25459,0.009669047619047619
25460,0.009669047619047619
25461,0.009669047619047619
25462,0.23331666666666667
25463,0.003
25464,0.00175
25465,0.009333333333333332
25466,0.00175
25467,0.00175
25468,0.00175
25469,0.00175
25470,0.009333333333333332
25471,0.011666666666666665
25472,0.010916666666666667
25473,0.04134503873319663
25474,0.008916666666666666
25475,0.008916666666666666
25476,0.008916666666666666
25477,0.008916666666666666
25478,0.04134503873319663
25479,0.09113333333333334
25480,0.06592857142857143
25481,0.07659999999999999
25482,0.05617857142857144
25483,0.03917857142857143
25484,0.03917857142857143
25485,0.03917857142857143
25486,0.0756
25487,0.3058333333333333
25488,0.11920238095238095
25489,0.06683333333333333
25490,0.10620238095238095
25491,0.09120238095238095
25492,0.09120238095238095
25493,0.09120238095238095
25494,0.0665
25495,0.10091666666666667
25496,0.018
25497,0.277
25498,0.018
25499,0.018
25500,0.018
25501,0.018
25502,0.277
25503,0.064
25504,0.03576190476190476
25505,0.2591666666666667
25506,0.03426190476190476
25507,0.03226190476190476
25508,0.03226190476190476
25509,0.03226190476190476
25510,0.2581666666666667
25511,0.016
25512,0.011428571428571429
25513,0.1744
25514,0.009928571428571429
25515,0.009928571428571429
25516,0.009928571428571429
25517,0.009928571428571429
25518,0.173
25519,0.2860928571428571
25520,0.03425
25521,0.1566833333333333
25522,0.03425
25523,0.03325
25524,0.03325
25525,0.03325
25526,0.1566833333333333
25527,0.2040857142857143
25528,0.04
25529,0.1629666666666667
25530,0.04
25531,0.04
25532,0.04
25533,0.04
25534,0.1624666666666667
25535,0.1693333333333333
25536,0.05882619047619049
25537,0.1335
25538,0.05632619047619048
25539,0.05632619047619048
25540,0.05632619047619048
25541,0.05632619047619048
25542,0.1305
25543,0.12199285714285714
25544,0.04757857142857142
25545,0.1429666666666667
25546,0.04157857142857142
25547,0.03317857142857143
25548,0.03317857142857143
25549,0.03317857142857143
25550,0.1418333333333333
25551,0.08897142857142856
25552,0.037316666666666665
25553,0.15614999999999998
25554,0.03281666666666666
25555,0.018933333333333337
25556,0.018933333333333337
25557,0.018933333333333337
25558,0.15475
25559,0.036
25560,0.03149047619047619
25561,0.3885
25562,0.029157142857142847
25563,0.029157142857142847
25564,0.029157142857142847
25565,0.029157142857142847
25566,0.3885
25567,0.0363
25568,0.02838095238095238
25569,0.11231666666666665
25570,0.02338095238095238
25571,0.02338095238095238
25572,0.02338095238095238
25573,0.02338095238095238
25574,0.11191666666666665
25575,0.03433333333333333
25576,0.022130952380952383
25577,0.11389999999999997
25578,0.019130952380952384
25579,0.018130952380952383
25580,0.018130952380952383
25581,0.018130952380952383
25582,0.11349999999999999
25583,0.03559285714285714
25584,0.0
25585,0.02333333333333333
25586,0.0
25587,0.0
25588,0.0
25589,0.0
25590,0.02333333333333333
25591,0.0135
25592,0.003
25593,0.023233333333333335
25594,0.003
25595,0.003
25596,0.003
25597,0.003
25598,0.023233333333333335
25599,0.01845
25600,0.002
25601,0.089
25602,0.002
25603,0.002
25604,0.002
25605,0.002
25606,0.089
25607,0.0868928571428571
25608,0.0868928571428571
25609,0.0868928571428571
25610,0.0868928571428571
25611,0.0868928571428571
25612,0.0868928571428571
25613,0.0868928571428571
25614,0.0868928571428571
25615,0.0868928571428571
25616,0.0868928571428571
25617,0.005416666666666667
25618,0.3797876984126986
25619,0.005416666666666667
25620,0.005416666666666667
25621,0.005416666666666667
25622,0.005416666666666667
25623,0.3767876984126986
25624,0.014416666666666666
25625,0.005333333333333333
25626,0.0296
25627,0.005333333333333333
25628,0.005333333333333333
25629,0.005333333333333333
25630,0.005333333333333333
25631,0.029333333333333336
25632,0.07615238095238096
25633,0.01925
25634,0.21517857142857147
25635,0.01925
25636,0.01925
25637,0.01925
25638,0.01925
25639,0.2107452380952381
25640,0.02997579365079365
25641,0.02997579365079365
25642,0.005066666666666667
25643,0.02869642857142857
25644,0.004733333333333333
25645,0.004733333333333333
25646,0.004733333333333333
25647,0.004733333333333333
25648,0.028125
25649,0.004
25650,0.0003333333333333333
25651,0.0013333333333333333
25652,0.0
25653,0.0
25654,0.0
25655,0.0
25656,0.0013333333333333333
25657,0.002
25658,0.0019333333333333331
25659,0.001
25660,0.001
25661,0.001
25662,0.001
25663,0.001
25664,0.001
25665,0.003
25666,0.0038333333333333336
25667,0.004333333333333333
25668,0.0035
25669,0.0035
25670,0.0035
25671,0.0035
25672,0.004333333333333333
25673,0.09174484126984128
25674,0.012666666666666668
25675,0.14328571428571427
25676,0.012666666666666668
25677,0.012666666666666668
25678,0.012666666666666668
25679,0.012666666666666668
25680,0.14328571428571427
25681,0.38029261294261263
25682,0.010783333333333336
25683,0.5902333333333335
25684,0.010533333333333336
25685,0.010533333333333336
25686,0.010533333333333336
25687,0.010533333333333336
25688,0.5902333333333335
25689,0.03665769230769231
25690,0.04678333333333333
25691,0.12929545454545457
25692,0.03771666666666667
25693,0.022383333333333335
25694,0.022383333333333335
25695,0.022383333333333335
25696,0.12929545454545457
25697,0.15666666666666668
25698,0.0315
25699,0.03507371031746031
25700,0.029
25701,0.029
25702,0.029
25703,0.029
25704,0.03507371031746031
25705,0.006
25706,0.0023333333333333335
25707,0.004666666666666666
25708,0.002
25709,0.002
25710,0.002
25711,0.002
25712,0.004666666666666666
25713,0.2016666666666667
25714,0.04433333333333333
25715,0.0272
25716,0.043
25717,0.043
25718,0.043
25719,0.043
25720,0.0272
25721,0.009999999999999998
25722,0.0026666666666666666
25723,0.04038717125168738
25724,0.0026666666666666666
25725,0.0026666666666666666
25726,0.0026666666666666666
25727,0.0026666666666666666
25728,0.04038717125168738
25729,0.25548809523809524
25730,0.03866666666666667
25731,0.3010809523809524
25732,0.03833333333333334
25733,0.03833333333333334
25734,0.03833333333333334
25735,0.03833333333333334
25736,0.29644761904761907
25737,0.01984285714285714
25738,0.01984285714285714
25739,0.001
25740,0.0555
25741,0.001
25742,0.001
25743,0.001
25744,0.001
25745,0.0555
25746,0.0584904761904762
25747,0.009166666666666667
25748,0.04485000000000001
25749,0.008166666666666666
25750,0.007166666666666666
25751,0.007166666666666666
25752,0.007166666666666666
25753,0.04485000000000001
25754,0.0044
25755,0.0044
25756,0.002
25757,0.01
25758,0.002
25759,0.002
25760,0.002
25761,0.002
25762,0.01
25763,0.06883333333333333
25764,0.021833333333333337
25765,0.12168311688311689
25766,0.021333333333333336
25767,0.021333333333333336
25768,0.021333333333333336
25769,0.021333333333333336
25770,0.11828311688311688
25771,0.22915952380952379
25772,0.015826190476190476
25773,0.2660333333333333
25774,0.015826190476190476
25775,0.015326190476190476
25776,0.015326190476190476
25777,0.015326190476190476
25778,0.26336666666666664
25779,0.08366666666666665
25780,0.08366666666666665
25781,0.08366666666666665
25782,0.08366666666666665
25783,0.08366666666666665
25784,0.08366666666666665
25785,0.08366666666666665
25786,0.0165
25787,0.2717777777777778
25788,0.0165
25789,0.0165
25790,0.0165
25791,0.0165
25792,0.2707777777777778
25793,0.053166666666666654
25794,0.0088
25795,0.09251666666666668
25796,0.007549999999999999
25797,0.007549999999999999
25798,0.007549999999999999
25799,0.007549999999999999
25800,0.09251666666666668
25801,0.03076428571428572
25802,0.0062
25803,0.04195010822510823
25804,0.0062
25805,0.0062
25806,0.0062
25807,0.0062
25808,0.040183441558441564
25809,0.10026428571428572
25810,0.10026428571428572
25811,0.0188
25812,0.6791238095238096
25813,0.0188
25814,0.0188
25815,0.0188
25816,0.0188
25817,0.6778571428571429
25818,0.007333333333333333
25819,0.0
25820,0.01
25821,0.0
25822,0.0
25823,0.0
25824,0.0
25825,0.01
25826,0.022516666666666664
25827,0.003333333333333333
25828,0.2830476190476191
25829,0.003333333333333333
25830,0.003333333333333333
25831,0.003333333333333333
25832,0.003333333333333333
25833,0.2830476190476191
25834,0.02453333333333333
25835,0.175
25836,0.01063459595959596
25837,0.126
25838,0.111
25839,0.111
25840,0.111
25841,0.01063459595959596
25842,0.018428571428571426
25843,0.004833333333333334
25844,0.24516785714285724
25845,0.004833333333333334
25846,0.004833333333333334
25847,0.004833333333333334
25848,0.004833333333333334
25849,0.24516785714285724
25850,0.06871666666666666
25851,0.008833333333333334
25852,0.04533402777777779
25853,0.008333333333333333
25854,0.008333333333333333
25855,0.008333333333333333
25856,0.008333333333333333
25857,0.04533402777777779
25858,0.008438095238095236
25859,0.0
25860,0.13850854978354987
25861,0.0
25862,0.0
25863,0.0
25864,0.0
25865,0.13850854978354987
25866,0.04368333333333334
25867,0.00825
25868,0.04222777777777778
25869,0.00825
25870,0.00825
25871,0.00825
25872,0.00825
25873,0.04222777777777778
25874,0.1801333333333333
25875,0.0254
25876,0.21079444444444445
25877,0.024399999999999998
25878,0.024399999999999998
25879,0.024399999999999998
25880,0.024399999999999998
25881,0.2101277777777778
25882,0.004833333333333333
25883,0.0
25884,0.02516451612903226
25885,0.0
25886,0.0
25887,0.0
25888,0.0
25889,0.02516451612903226
25890,0.05063333333333333
25891,0.015300000000000001
25892,0.05205
25893,0.0143
25894,0.013300000000000001
25895,0.013300000000000001
25896,0.013300000000000001
25897,0.05205
25898,0.037616666666666666
25899,0.005
25900,0.35268809523809513
25901,0.005
25902,0.005
25903,0.005
25904,0.005
25905,0.35268809523809513
25906,0.015333333333333334
25907,0.002583333333333333
25908,0.024
25909,0.00125
25910,0.00125
25911,0.00125
25912,0.00125
25913,0.0235
25914,0.0055
